"id","c_date","campaign_name","category","campaign_id","impressions","mark_spent","clicks","leads","orders","revenue"
1908,"2021-06-23","youtube_blogger","influencer",10934,1854912,1661487,2892,1285,481,827701
1909,"2021-06-23","instagram_tier1","social",9034945,9576806,96150,28162,3965,226,1020253
1910,"2021-06-23","instagram_tier2","social",983498,6947539,33635,38710,2796,249,685501
1911,"2021-06-23","facebook_retargeting","social",4387490,21393573,991524,107676,7381,147,360911
1912,"2021-06-23","facebook_lal","social",544756,11080845,436463,20965,353,26,2106037
1913,"2021-06-23","instagram_blogger","influencer",374754,16003342,223821,144002,348,243,607763
1914,"2021-06-23","banner_partner","media",39889,4074087,248417,160041,1039,25,14601
1915,"2021-06-24","facebook_tier1","social",349043,10097033,1378136,50831,549,204,396568
1916,"2021-06-24","facebOOK_tier2","social",348934,24182585,132803,97071,1714,114,518043
1917,"2021-06-24","google_hot","search",89459845,12584628,337117,66879,213,12,1399162
1918,"2021-06-24","google_wide","search",127823,15057024,1745876,90218,238,109,3941896
1919,"2021-06-24","youtube_blogger","influencer",10934,5964171,151979,1818,4589,273,957986
1920,"2021-06-24","instagram_tier1","social",9034945,20195927,98862,224185,592,47,138568
1921,"2021-06-24","instagram_tier2","social",983498,7681844,632638,859,648,211,2383873
1922,"2021-06-24","facebook_retargeting","social",4387490,9057629,52272,288067,389,2,267389
1923,"2021-06-24","facebook_lal","social",544756,14084178,201954,316526,2730,53,909384
1924,"2021-06-24","instagram_blogger","influencer",374754,5183052,409108,55110,262,87,678052
1925,"2021-06-24","banner_partner","media",39889,12263995,1640179,70105,11146,172,6377
1926,"2021-06-25","facebook_tier1","social",349043,9316236,257393,48862,387,100,3096125
1927,"2021-06-25","facebOOK_tier2","social",348934,24692133,1273521,67433,6647,343,772050
1928,"2021-06-25","google_hot","search",89459845,3763607,211154,33127,3718,15,1821447
1929,"2021-06-25","google_wide","search",127823,9192563,1439141,39199,2367,196,273657
1930,"2021-06-25","youtube_blogger","influencer",10934,14384822,257304,29447,2647,87,106603
1931,"2021-06-25","instagram_tier1","social",9034945,7715546,522970,226582,5153,50,557412
1932,"2021-06-25","instagram_tier2","social",983498,9694477,85619,139356,905,39,520783
1933,"2021-06-25","facebook_retargeting","social",4387490,24206178,52384,293928,1750,251,427167
1934,"2021-06-25","facebook_lal","social",544756,24993820,7681,22385,6813,140,1290033
1935,"2021-06-25","instagram_blogger","influencer",374754,8868855,73071,202679,564,44,249859
1936,"2021-06-25","banner_partner","media",39889,20891395,291365,32819,178,186,811001
1937,"2021-06-26","facebook_tier1","social",349043,6152043,515004,139456,481,175,665490
1938,"2021-06-26","facebOOK_tier2","social",348934,14039484,587510,36598,652,38,767455
1939,"2021-06-26","google_hot","search",89459845,7138729,167328,124926,180,18,481231
1940,"2021-06-26","google_wide","search",127823,10127484,41614,37372,1561,17,856620
1941,"2021-06-26","youtube_blogger","influencer",10934,16637931,1608750,144204,370,5,1262355
1942,"2021-06-26","instagram_tier1","social",9034945,7342229,307661,22506,2841,298,3849559
1943,"2021-06-26","instagram_tier2","social",983498,7366399,233544,19398,1964,477,2589608
1944,"2021-06-26","facebook_retargeting","social",4387490,2041620,164455,270760,6394,204,470786
1945,"2021-06-26","facebook_lal","social",544756,12491737,674682,27692,4419,453,386304
1946,"2021-06-26","instagram_blogger","influencer",374754,16383061,185349,68951,667,196,2782399
1947,"2021-06-26","banner_partner","media",39889,9319539,1379100,62136,1032,43,411651
1948,"2021-06-27","facebook_tier1","social",349043,3595777,1638081,56707,809,369,796317
1949,"2021-06-27","facebOOK_tier2","social",348934,10649831,1048698,7375,1462,137,832199
1950,"2021-06-27","google_hot","search",89459845,9573720,167096,131475,380,176,1079979
1951,"2021-06-27","google_wide","search",127823,1965644,194406,61374,5349,255,716886
1952,"2021-06-27","youtube_blogger","influencer",10934,8338463,1173499,17738,574,38,2209396
1953,"2021-06-27","instagram_tier1","social",9034945,16737633,305753,35021,1175,442,1008070
1954,"2021-06-27","instagram_tier2","social",983498,12209984,1310281,70732,446,84,473135
1955,"2021-06-27","facebook_retargeting","social",4387490,22987704,26331,10543,228,46,452241
1956,"2021-06-27","facebook_lal","social",544756,7211397,1005584,51797,381,40,419893
1957,"2021-06-27","instagram_blogger","influencer",374754,19087512,665201,79258,320,141,304991
1958,"2021-06-27","banner_partner","media",39889,8562538,149126,18240,5659,44,224357
1959,"2021-06-28","facebook_tier1","social",349043,3447601,501667,218024,250,12,227642
1960,"2021-06-28","facebOOK_tier2","social",348934,21558792,1333097,183436,772,442,848749
1961,"2021-06-28","google_hot","search",89459845,12450449,614019,53517,3562,291,568652
1962,"2021-06-28","google_wide","search",127823,7508853,70862,44216,9488,413,433919
1963,"2021-06-28","youtube_blogger","influencer",10934,24206089,223062,26649,1218,297,893242
1964,"2021-06-28","instagram_tier1","social",9034945,5063166,1348582,65820,294,359,1463206
1965,"2021-06-28","instagram_tier2","social",983498,17354796,482157,18484,7542,18,279193
1966,"2021-06-28","facebook_retargeting","social",4387490,8788085,888712,24698,761,3,1410309
1967,"2021-06-28","facebook_lal","social",544756,16739177,274339,202954,11520,491,209764
1968,"2021-06-28","instagram_blogger","influencer",374754,7930923,189984,133880,6668,80,146770
1969,"2021-06-28","banner_partner","media",39889,15396853,343159,143656,1493,198,261549
1970,"2021-06-29","facebook_tier1","social",349043,9725148,393314,61756,553,54,859007
1971,"2021-06-29","facebOOK_tier2","social",348934,7564401,1464058,19499,4890,282,312233
1972,"2021-06-29","google_hot","search",89459845,20215428,416046,123429,1701,41,55692
1973,"2021-06-29","google_wide","search",127823,7636563,320805,166859,1667,37,66657
1974,"2021-06-29","youtube_blogger","influencer",10934,4935650,36965,34155,1353,169,66117
1975,"2021-06-29","instagram_tier1","social",9034945,7349969,1231494,6127,2570,188,170428
1976,"2021-06-29","instagram_tier2","social",983498,4013200,430920,15921,293,75,34561
1977,"2021-06-29","facebook_retargeting","social",4387490,18496854,276927,52481,2073,73,381739
1978,"2021-06-29","facebook_lal","social",544756,3367791,43302,102571,298,46,729582
1979,"2021-06-29","instagram_blogger","influencer",374754,12148602,304304,3211,565,78,664135
1980,"2021-06-29","banner_partner","media",39889,8587454,239597,1399,124,137,537308
1981,"2021-06-30","facebook_tier1","social",349043,2984265,108933,3816,2015,142,1384567
1982,"2021-06-30","facebOOK_tier2","social",348934,9830564,308440,39054,1088,130,249551
1983,"2021-06-30","google_hot","search",89459845,9407675,180357,10139,2396,73,289715
1984,"2021-06-30","google_wide","search",127823,10324324,137342,125060,10404,77,1275059
1985,"2021-06-30","youtube_blogger","influencer",10934,24824600,660727,31278,1084,114,142037
1986,"2021-06-30","instagram_tier1","social",9034945,18960404,201655,14155,2392,279,165248
1987,"2021-06-30","instagram_tier2","social",983498,12221676,1484159,23387,278,164,1051025
1988,"2021-06-30","facebook_retargeting","social",4387490,9553138,197161,38280,223,106,560634
1989,"2021-06-30","facebook_lal","social",544756,12297372,817117,186902,352,33,1718015
1990,"2021-06-30","instagram_blogger","influencer",374754,4690676,254883,33964,868,27,574338
1991,"2021-06-30","banner_partner","media",39889,4657508,150574,115339,589,156,303284
1992,"2021-07-01","facebook_tier1","social",349043,4168548,819007,962,1865,93,251765
1993,"2021-07-01","facebOOK_tier2","social",348934,11001527,14263,3566,239,144,1449627
1994,"2021-07-01","google_hot","search",89459845,12278103,40672,872,2424,20,1089963
1995,"2021-07-01","google_wide","search",127823,1789278,310565,22164,3201,48,2402937
1996,"2021-07-01","youtube_blogger","influencer",10934,19364178,126156,305223,836,1,2198588
1997,"2021-07-01","instagram_tier1","social",9034945,6944675,670179,30722,4558,127,245069
1998,"2021-07-01","instagram_tier2","social",983498,7202770,643165,56882,1369,167,56190
1999,"2021-07-01","facebook_retargeting","social",4387490,15996940,203757,105430,3458,29,816532
2000,"2021-07-01","facebook_lal","social",544756,3054928,678198,148420,1178,10,424530
2001,"2021-07-01","instagram_blogger","influencer",374754,18752245,376900,165637,1892,64,618369
2002,"2021-07-01","banner_partner","media",39889,7137862,439845,42742,3224,4,706495
2003,"2021-07-02","facebook_tier1","social",349043,2064134,1648636,23033,8139,325,176632
2004,"2021-07-02","facebOOK_tier2","social",348934,17484402,348746,107805,3395,196,580445
2005,"2021-07-02","google_hot","search",89459845,22701038,355236,4309,296,51,88322
2006,"2021-07-02","google_wide","search",127823,23664570,113586,42133,1038,2,961808
2007,"2021-07-02","youtube_blogger","influencer",10934,4481776,82750,21614,175,189,333761
2008,"2021-07-02","instagram_tier1","social",9034945,8960103,1157696,12776,463,57,119115
2009,"2021-07-02","instagram_tier2","social",983498,24103039,33308,22979,7396,18,520127
2010,"2021-07-02","facebook_retargeting","social",4387490,10783349,1094009,208407,1117,205,1187129
2011,"2021-07-02","facebook_lal","social",544756,10530508,517185,41292,8418,159,1314905
2012,"2021-07-02","instagram_blogger","influencer",374754,10589084,336038,2946,5845,183,181195
2013,"2021-07-02","banner_partner","media",39889,11680736,444729,634,5830,91,879493
2014,"2021-07-03","facebook_tier1","social",349043,7779074,273087,48687,686,100,1359809
2015,"2021-07-03","facebOOK_tier2","social",348934,24918620,133970,152950,5361,168,1612748
2016,"2021-07-03","google_hot","search",89459845,3538074,82651,20928,1759,147,1073953
2017,"2021-07-03","google_wide","search",127823,17953437,692912,55614,4273,117,919072
2018,"2021-07-03","youtube_blogger","influencer",10934,8341284,381544,253769,171,289,3900172
2019,"2021-07-03","instagram_tier1","social",9034945,2789466,256270,77251,961,402,672763
2020,"2021-07-03","instagram_tier2","social",983498,5826153,744826,34577,227,40,283507
2021,"2021-07-03","facebook_retargeting","social",4387490,16495372,1527475,93621,677,74,794753
2022,"2021-07-03","facebook_lal","social",544756,9633169,148974,41090,2450,138,1224965
2023,"2021-07-03","instagram_blogger","influencer",374754,4333041,220472,81738,2537,89,833917
2024,"2021-07-03","banner_partner","media",39889,12143153,199930,71265,5117,58,810639
2025,"2021-07-04","facebook_tier1","social",349043,8357625,256114,22915,1112,14,380373
2026,"2021-07-04","facebOOK_tier2","social",348934,10340124,70810,304179,437,209,221504
2027,"2021-07-04","google_hot","search",89459845,12545142,133500,110806,10202,186,1951767
2028,"2021-07-04","google_wide","search",127823,19046374,319946,19696,4240,26,1399702
2029,"2021-07-04","youtube_blogger","influencer",10934,11452741,58164,9515,9237,5,718553
2030,"2021-07-04","instagram_tier1","social",9034945,10189313,978734,68579,795,17,263820
2031,"2021-07-04","instagram_tier2","social",983498,11266944,60468,83482,2444,266,746417
2032,"2021-07-04","facebook_retargeting","social",4387490,16042097,160689,277281,950,9,2368498
2033,"2021-07-04","facebook_lal","social",544756,15302554,432452,53480,1993,469,314178
2034,"2021-07-04","instagram_blogger","influencer",374754,10476870,224776,36834,509,215,138599
2035,"2021-07-04","banner_partner","media",39889,10049775,20281,56654,959,30,331918
2036,"2021-07-05","facebook_tier1","social",349043,8819932,218902,36910,835,169,1421
2037,"2021-07-05","facebOOK_tier2","social",348934,9298707,1192427,3235,664,45,1197626
2038,"2021-07-05","google_hot","search",89459845,21215783,1410496,31318,650,14,462761
2039,"2021-07-05","google_wide","search",127823,8665545,156411,23046,565,68,782424
2040,"2021-07-05","youtube_blogger","influencer",10934,19668545,172906,34516,2159,86,394771
2041,"2021-07-05","instagram_tier1","social",9034945,14099734,688208,119686,6752,348,1120147
2042,"2021-07-05","instagram_tier2","social",983498,11451436,63599,35713,1708,380,566241
2043,"2021-07-05","facebook_retargeting","social",4387490,9213621,630454,186592,749,78,309247
2044,"2021-07-05","facebook_lal","social",544756,17019401,288771,2374,898,174,779347
2045,"2021-07-05","instagram_blogger","influencer",374754,8835977,66972,123075,1394,122,468518
2046,"2021-07-05","banner_partner","media",39889,7064351,1089441,22072,1548,81,1382448
2047,"2021-07-06","facebook_tier1","social",349043,15701662,1538298,176968,1838,190,513824
2048,"2021-07-06","facebOOK_tier2","social",348934,17631519,1224598,310348,794,99,1321172
2049,"2021-07-06","google_hot","search",89459845,20576577,364126,187882,1065,80,2353289
2050,"2021-07-06","google_wide","search",127823,8648515,139907,57459,1783,106,727754
2051,"2021-07-06","youtube_blogger","influencer",10934,24677919,552481,53028,7272,198,1359412
2052,"2021-07-06","instagram_tier1","social",9034945,9978521,315351,35938,1485,145,738174
2053,"2021-07-06","instagram_tier2","social",983498,9941593,448669,30249,1055,4,2236681
2054,"2021-07-06","facebook_retargeting","social",4387490,10224577,34086,30876,3817,338,1375859
2055,"2021-07-06","facebook_lal","social",544756,15331099,201028,16193,1464,79,674176
2056,"2021-07-06","instagram_blogger","influencer",374754,12294110,49706,14503,1566,8,1422389
2057,"2021-07-06","banner_partner","media",39889,7877824,297913,118528,848,224,646681
2058,"2021-07-07","facebook_tier1","social",349043,16257209,422621,27613,1386,18,106875
2059,"2021-07-07","facebOOK_tier2","social",348934,15301644,154804,55943,3830,167,1318171
2060,"2021-07-07","google_hot","search",89459845,7521050,427608,39205,5123,69,469970
2061,"2021-07-07","google_wide","search",127823,12328860,247470,33427,2228,45,31931
2062,"2021-07-07","youtube_blogger","influencer",10934,15143699,399897,841,7454,92,66181
2063,"2021-07-07","instagram_tier1","social",9034945,3339937,290055,19711,485,194,3509457
2064,"2021-07-07","instagram_tier2","social",983498,9666757,117903,232521,2264,135,287882
2065,"2021-07-07","facebook_retargeting","social",4387490,6399284,4813,36155,707,262,300144
2066,"2021-07-07","facebook_lal","social",544756,8928586,1447079,6137,369,173,20953
2067,"2021-07-07","instagram_blogger","influencer",374754,24490778,62678,121935,2812,78,798322
2068,"2021-07-07","banner_partner","media",39889,3256150,57405,78922,1882,179,561038
2069,"2021-07-08","facebook_tier1","social",349043,7339430,507265,18604,3302,6,36383
2070,"2021-07-08","facebOOK_tier2","social",348934,7996169,171276,99439,1025,146,229812
2071,"2021-07-08","google_hot","search",89459845,6935766,204433,31502,366,71,934781
2072,"2021-07-08","google_wide","search",127823,19387538,498314,127633,5248,183,698794
2073,"2021-07-08","youtube_blogger","influencer",10934,12922181,484986,23658,1450,80,389386
2074,"2021-07-08","instagram_tier1","social",9034945,9428874,233912,78903,2871,59,1702752
2075,"2021-07-08","instagram_tier2","social",983498,8948128,555582,42526,1560,127,221610
2076,"2021-07-08","facebook_retargeting","social",4387490,11221825,126332,33073,5940,309,853055
2077,"2021-07-08","facebook_lal","social",544756,7569523,366860,29161,2552,497,87289
2078,"2021-07-08","instagram_blogger","influencer",374754,20578299,97324,37149,6019,61,1462221
2079,"2021-07-08","banner_partner","media",39889,8619183,165583,22689,3559,57,278371
2080,"2021-07-09","facebook_tier1","social",349043,8516411,449764,90954,3816,71,718635
2081,"2021-07-09","facebOOK_tier2","social",348934,16086099,386535,274215,781,184,995130
2082,"2021-07-09","google_hot","search",89459845,8533539,117724,19073,1350,187,381072
2083,"2021-07-09","google_wide","search",127823,3878990,69567,161432,954,2,309035
2084,"2021-07-09","youtube_blogger","influencer",10934,17977173,298417,284968,3513,224,475385
2085,"2021-07-09","instagram_tier1","social",9034945,9949276,73539,296786,467,28,212052
2086,"2021-07-09","instagram_tier2","social",983498,11827862,674963,125637,72,17,933587
2087,"2021-07-09","facebook_retargeting","social",4387490,11079879,75573,49315,4799,16,688240
2088,"2021-07-09","facebook_lal","social",544756,3387640,198029,189779,4435,32,5545
2089,"2021-07-09","instagram_blogger","influencer",374754,14908134,1447536,118696,2052,16,1866983
2090,"2021-07-09","banner_partner","media",39889,13662859,366295,113358,1788,18,797694
2091,"2021-07-10","facebook_tier1","social",349043,10826453,916896,26279,3065,109,525537
2092,"2021-07-10","facebOOK_tier2","social",348934,6433660,130469,6698,995,22,548424
2093,"2021-07-10","google_hot","search",89459845,13565730,328193,16125,1692,137,254962
2094,"2021-07-10","google_wide","search",127823,5035848,58528,49197,902,156,3311393
2095,"2021-07-10","youtube_blogger","influencer",10934,17575138,131536,17311,1707,228,289706
2096,"2021-07-10","instagram_tier1","social",9034945,11745677,250741,56219,2386,18,920462
2097,"2021-07-10","instagram_tier2","social",983498,5838030,70980,44130,314,19,962180
2098,"2021-07-10","facebook_retargeting","social",4387490,5979822,777333,73690,2203,31,603911
2099,"2021-07-10","facebook_lal","social",544756,14025100,159683,134402,799,498,643432
2100,"2021-07-10","instagram_blogger","influencer",374754,4224876,456863,136298,261,75,623770
2101,"2021-07-10","banner_partner","media",39889,9953809,163271,595,2409,23,2094837
2102,"2021-07-11","facebook_tier1","social",349043,19763541,649792,57172,1657,78,966841
2103,"2021-07-11","facebOOK_tier2","social",348934,10403545,10846,58416,509,194,1559183
2104,"2021-07-11","google_hot","search",89459845,21907018,253965,81177,5792,321,1156384
2105,"2021-07-11","google_wide","search",127823,21821923,387317,18567,132,174,716316
2106,"2021-07-11","youtube_blogger","influencer",10934,6530556,116877,27419,4497,39,242650
2107,"2021-07-11","instagram_tier1","social",9034945,7342939,190518,25712,9002,142,535256
2108,"2021-07-11","instagram_tier2","social",983498,5568283,461143,25102,2317,84,2023440
2109,"2021-07-11","facebook_retargeting","social",4387490,10165527,268652,24133,1335,99,1793151
2110,"2021-07-11","facebook_lal","social",544756,13425154,46533,218558,1626,213,1049592
2111,"2021-07-11","instagram_blogger","influencer",374754,5184967,197001,25286,148,276,839526
2112,"2021-07-11","banner_partner","media",39889,1696132,140795,141446,867,20,554428
2113,"2021-07-12","facebook_tier1","social",349043,9384728,289807,211372,1170,20,3095020
2114,"2021-07-12","facebOOK_tier2","social",348934,5937964,319847,44855,495,71,2417937
2115,"2021-07-12","google_hot","search",89459845,13617585,406366,21951,1524,96,703232
2116,"2021-07-12","google_wide","search",127823,8002604,37706,17631,10566,127,1586890
2117,"2021-07-12","youtube_blogger","influencer",10934,9804211,474565,13863,1087,38,923439
2118,"2021-07-12","instagram_tier1","social",9034945,9152417,671857,13798,11216,24,416307
2119,"2021-07-12","instagram_tier2","social",983498,3239287,76631,11480,1434,167,913517
2120,"2021-07-12","facebook_retargeting","social",4387490,3877966,51339,62363,150,39,2048219
2121,"2021-07-12","facebook_lal","social",544756,9050733,90448,22425,667,182,262910
2122,"2021-07-12","instagram_blogger","influencer",374754,7853845,93071,46530,10805,39,498292
2123,"2021-07-12","banner_partner","media",39889,23631896,338683,18712,6510,207,115334
2124,"2021-07-13","facebook_tier1","social",349043,11693520,94400,127000,33,33,1375520
2125,"2021-07-13","facebOOK_tier2","social",348934,20800819,1280091,29849,5587,99,1644646
2126,"2021-07-13","google_hot","search",89459845,6883935,25816,11058,4904,308,312717
2127,"2021-07-13","google_wide","search",127823,9234925,67362,209890,358,69,1792194
2128,"2021-07-13","youtube_blogger","influencer",10934,5467918,185428,49114,520,271,122915
2129,"2021-07-13","instagram_tier1","social",9034945,7404773,409988,23534,2071,254,289655
2130,"2021-07-13","instagram_tier2","social",983498,15577868,337330,154142,1807,29,886078
2131,"2021-07-13","facebook_retargeting","social",4387490,8856189,1614574,38029,1071,497,72222
2132,"2021-07-13","facebook_lal","social",544756,8463222,162123,79627,1942,178,1572256
2133,"2021-07-13","instagram_blogger","influencer",374754,17090885,240995,8697,1581,459,3660504
2134,"2021-07-13","banner_partner","media",39889,11305770,147855,9258,1612,88,1208845
2135,"2021-07-14","facebook_tier1","social",349043,7669105,55202,44395,199,336,1943875
2136,"2021-07-14","facebOOK_tier2","social",348934,14434602,69549,8961,427,56,899619
2137,"2021-07-14","google_hot","search",89459845,10788139,15529,263554,694,89,437491
2138,"2021-07-14","google_wide","search",127823,5862031,1701736,312380,434,51,2984101
2139,"2021-07-14","youtube_blogger","influencer",10934,12532307,328262,115530,343,120,332940
2140,"2021-07-14","instagram_tier1","social",9034945,8762643,374550,26895,175,71,455560
2141,"2021-07-14","instagram_tier2","social",983498,20706564,39019,44823,1644,12,2221298
2142,"2021-07-14","facebook_retargeting","social",4387490,16671330,4918,5037,1269,156,439952
2143,"2021-07-14","facebook_lal","social",544756,4899968,36889,91212,74,66,292712
2144,"2021-07-14","instagram_blogger","influencer",374754,2819035,28584,280553,1202,21,539319
2145,"2021-07-14","banner_partner","media",39889,5070475,15558,37944,725,203,591571
2146,"2021-07-15","facebook_tier1","social",349043,7708077,1055961,63159,2045,274,3188807
2147,"2021-07-15","facebOOK_tier2","social",348934,24878871,662176,31638,2132,42,398293
2148,"2021-07-15","google_hot","search",89459845,10291397,109574,79863,9755,31,221785
2149,"2021-07-15","google_wide","search",127823,11713162,156366,137946,215,164,3905071
2150,"2021-07-15","youtube_blogger","influencer",10934,10239793,210460,40332,1370,151,206872
2151,"2021-07-15","instagram_tier1","social",9034945,17897295,70309,84343,1789,179,1076310
2152,"2021-07-15","instagram_tier2","social",983498,2612998,302919,6645,2317,268,22304
2153,"2021-07-15","facebook_retargeting","social",4387490,15926890,67395,105407,11663,157,37795
2154,"2021-07-15","facebook_lal","social",544756,15590621,536027,12427,4410,15,9522
2155,"2021-07-15","instagram_blogger","influencer",374754,1899898,1043296,66803,2432,297,1846649
2156,"2021-07-15","banner_partner","media",39889,10346024,640888,308308,2254,51,33361
2157,"2021-07-16","facebook_tier1","social",349043,8118712,692665,32855,375,126,383828
2158,"2021-07-16","facebOOK_tier2","social",348934,10930449,134019,21141,1167,61,1099349
2159,"2021-07-16","google_hot","search",89459845,11961287,124269,81591,1887,98,1444358
2160,"2021-07-16","google_wide","search",127823,24999882,235971,49984,1653,125,2293746
2161,"2021-07-16","youtube_blogger","influencer",10934,12692746,192490,306336,6017,4,3244921
2162,"2021-07-16","instagram_tier1","social",9034945,15130786,996264,238397,235,412,1328381
2163,"2021-07-16","instagram_tier2","social",983498,16202518,352340,29783,535,257,340159
2164,"2021-07-16","facebook_retargeting","social",4387490,9719033,145060,22139,704,182,460205
2165,"2021-07-16","facebook_lal","social",544756,15624555,1698127,10563,1172,32,3118145
2166,"2021-07-16","instagram_blogger","influencer",374754,21179324,529690,72500,1784,69,172675
2167,"2021-07-16","banner_partner","media",39889,5229263,44012,5795,1011,96,1544161
2168,"2021-07-17","facebook_tier1","social",349043,7272696,308091,16754,1123,242,337716
2169,"2021-07-17","facebOOK_tier2","social",348934,11621424,441574,10554,8336,161,69486
2170,"2021-07-17","google_hot","search",89459845,21453054,70549,18788,6971,133,1184580
2171,"2021-07-17","google_wide","search",127823,12118567,5288,78490,4528,173,935001
2172,"2021-07-17","youtube_blogger","influencer",10934,4092629,179229,145445,501,222,897614
2173,"2021-07-17","instagram_tier1","social",9034945,14513231,92597,134869,4769,51,774280
2174,"2021-07-17","instagram_tier2","social",983498,9122420,441558,100800,524,25,870545
2175,"2021-07-17","facebook_retargeting","social",4387490,10194611,246868,51994,649,293,106889
2176,"2021-07-17","facebook_lal","social",544756,4777559,542812,30758,10162,4,2795
2177,"2021-07-17","instagram_blogger","influencer",374754,13364407,217798,69811,2592,249,444559
2178,"2021-07-17","banner_partner","media",39889,10153938,992079,32099,1576,176,1172348
2179,"2021-07-18","facebook_tier1","social",349043,3594637,73388,138249,1389,150,275248
2180,"2021-07-18","facebOOK_tier2","social",348934,23448907,310103,79674,1485,3,2823243
2181,"2021-07-18","google_hot","search",89459845,16453758,294948,12362,296,17,499081
2182,"2021-07-18","google_wide","search",127823,20728283,241060,162415,802,293,993807
2183,"2021-07-18","youtube_blogger","influencer",10934,8452477,797489,25104,1843,96,529871
2184,"2021-07-18","instagram_tier1","social",9034945,16313670,74303,15726,1066,20,368135
2185,"2021-07-18","instagram_tier2","social",983498,1978358,343411,200188,1154,99,1320923
2186,"2021-07-18","facebook_retargeting","social",4387490,4666724,1289159,57376,3560,298,844373
2187,"2021-07-18","facebook_lal","social",544756,10903573,14750,121394,70,127,1520178
2188,"2021-07-18","instagram_blogger","influencer",374754,7578166,80557,90361,1327,65,605572
2189,"2021-07-18","banner_partner","media",39889,2753020,17348,64526,144,260,1165737
2190,"2021-07-19","facebook_tier1","social",349043,15025374,106746,827,483,30,414430
2191,"2021-07-19","facebOOK_tier2","social",348934,5744787,92705,13156,2776,474,582755
2192,"2021-07-19","google_hot","search",89459845,6823578,1097381,27075,1294,34,225456
2193,"2021-07-19","google_wide","search",127823,6238888,84894,31065,1169,187,895603
2194,"2021-07-19","youtube_blogger","influencer",10934,16069275,1620275,127322,11435,83,194147
2195,"2021-07-19","instagram_tier1","social",9034945,8743289,266668,16824,860,377,3689133
2196,"2021-07-19","instagram_tier2","social",983498,19393271,246345,10923,2292,36,251721
2197,"2021-07-19","facebook_retargeting","social",4387490,16931733,366713,5764,5272,24,106200
2198,"2021-07-19","facebook_lal","social",544756,19702372,178085,68567,2143,169,894437
2199,"2021-07-19","instagram_blogger","influencer",374754,12153936,139376,107002,1996,248,1360601
2200,"2021-07-19","banner_partner","media",39889,17921951,434796,13852,1460,464,2049152
2201,"2021-07-20","facebook_tier1","social",349043,7388772,156922,54195,631,64,172671
2202,"2021-07-20","facebOOK_tier2","social",348934,21963693,294089,29450,651,184,910891
2203,"2021-07-20","google_hot","search",89459845,4090399,292671,112673,2391,209,273831
2204,"2021-07-20","google_wide","search",127823,10522941,121341,2442,4377,39,572306
2205,"2021-07-20","youtube_blogger","influencer",10934,20393753,1616874,30271,1721,240,631639
2206,"2021-07-20","instagram_tier1","social",9034945,24311397,113104,6564,11149,45,47794
2207,"2021-07-20","instagram_tier2","social",983498,5943063,395255,5532,7637,40,1042427
2208,"2021-07-20","facebook_retargeting","social",4387490,12274335,342445,15681,1306,51,174626
2209,"2021-07-20","facebook_lal","social",544756,19517667,224705,15106,137,483,1250100
2210,"2021-07-20","instagram_blogger","influencer",374754,24769325,282534,61130,6673,3,1288425
2211,"2021-07-20","banner_partner","media",39889,4339263,8000,54095,11025,95,3794767
2212,"2021-07-21","facebook_tier1","social",349043,15422264,179823,195911,2214,8,886758
2213,"2021-07-21","facebOOK_tier2","social",348934,23937338,151757,33483,2177,56,246826
2214,"2021-07-21","google_hot","search",89459845,22279439,168700,16978,2315,88,861826
2215,"2021-07-21","google_wide","search",127823,9430244,165606,17956,374,42,836824
2216,"2021-07-21","youtube_blogger","influencer",10934,15712445,368897,88309,722,89,135908
2217,"2021-07-21","instagram_tier1","social",9034945,11014765,341179,244982,1099,41,1074489
2218,"2021-07-21","instagram_tier2","social",983498,15098048,102945,24472,10012,233,782130
2219,"2021-07-21","facebook_retargeting","social",4387490,10549788,106450,13888,58,22,1221721
2220,"2021-07-21","facebook_lal","social",544756,8051332,63873,12182,1149,92,1035214
2221,"2021-07-21","instagram_blogger","influencer",374754,9702879,178200,36073,7898,74,757238
2222,"2021-07-21","banner_partner","media",39889,24722461,635185,26857,827,75,766615
2223,"2021-07-22","facebook_tier1","social",349043,11314671,662578,129289,486,194,2091189
2224,"2021-07-22","facebOOK_tier2","social",348934,8600576,632429,28306,4265,26,709053
2225,"2021-07-22","google_hot","search",89459845,6714519,138703,239803,4280,434,1229934
2226,"2021-07-22","google_wide","search",127823,8176589,605596,21107,1676,197,200043
2227,"2021-07-22","youtube_blogger","influencer",10934,10130965,302513,8802,840,138,705245
2228,"2021-07-22","instagram_tier1","social",9034945,9284318,259919,10692,925,61,384779
2229,"2021-07-22","instagram_tier2","social",983498,9044832,954056,23515,796,46,739155
2230,"2021-07-22","facebook_retargeting","social",4387490,12576017,310088,565,1868,229,515053
2231,"2021-07-22","facebook_lal","social",544756,9817991,13039,34893,1394,1,222148
2232,"2021-07-22","instagram_blogger","influencer",374754,4474415,255614,193635,1682,147,2263705
2233,"2021-07-22","banner_partner","media",39889,11284870,68781,274002,330,488,56800
2234,"2021-07-23","facebook_tier1","social",349043,10263413,404778,13632,10968,4,2327569
2235,"2021-07-23","facebOOK_tier2","social",348934,18685705,58942,63768,243,94,1594043
2236,"2021-07-23","google_hot","search",89459845,10977099,215609,14295,697,242,1473106
2237,"2021-07-23","google_wide","search",127823,13125763,496427,88922,1571,62,2240007
2238,"2021-07-23","youtube_blogger","influencer",10934,9193518,225618,79884,775,85,152213
